id_filme;title;data_lanc;budget;revenue;vote_average;vote_count;popularity;id_diretor
332285;Antibirth;2016-09-02;35000000;0;4.8;40;3.674294;130858.0
49471;Get on the Bus;1996-10-16;2400000;5731103;7.0;11;4.623059;5281.0
13569;Thr3e;2006-12-01;0;0;4.8;21;1.946715;21415.0
7512;Idiocracy;2006-09-01;30000000;495303;6.3;664;27.940093;17403.0
356216;The Rise of the Krays;2015-08-29;2500000;0;4.5;19;1.759506;439236.0
11798;This Is England;2006-09-12;2380000;8176544;7.4;363;8.395624;70520.0
146631;U.F.O.;2012-12-14;2500000;0;3.1;47;8.248149;230157.0
43546;Bathing Beauty;1944-07-01;2361000;6892000;7.0;4;0.628051;21506.0
61038;Go for It!;2011-05-13;2450000;0;4.6;5;0.500753;232216.0
78373;Dancer, Texas Pop. 81;1998-05-01;0;565592;10.0;1;0.376662;77919.0
17820;Show Boat;1951-07-13;2300000;11000000;6.9;18;1.606314;21506.0
74457;Redemption Road;2011-08-26;0;0;4.7;6;0.197264;16214.0
283384;The Calling;2014-08-05;0;0;5.6;88;5.759493;1046127.0
19933;The Brave Little Toaster;1987-07-09;2000000;0;6.7;93;6.86302;108217.0
756;Fantasia;1940-11-13;2280000;83320000;7.2;808;32.875469;5446.0
433715;8 Days;2014-06-15;0;0;0.0;0;0.015295;1734565.0
9728;Friday the 13th Part III;1982-08-13;4000000;36690067;5.7;254;14.206525;58712.0
9731;Friday the 13th: A New Beginning;1985-03-22;2200000;21930418;5.1;196;12.639469;58822.0
9916;The Last Sin Eater;2007-02-09;0;0;6.2;11;2.371477;60438.0
309425;Do You Believe?;2015-03-20;0;0;6.6;48;2.470443;94471.0
14156;Impact Point;2008-06-13;0;0;5.7;5;1.532518;449832.0
43610;The Valley of Decision;1945-06-01;2160000;9132000;5.8;4;0.1813;74878.0
360339;Eden;2015-10-22;2300000;0;5.6;19;2.713171;1413504.0
31163;Chicken Tikka Masala;2005-04-22;0;0;3.5;5;0.258413;107725.0
297621;There's Always Woodstock;2014-11-14;0;0;5.4;12;2.025701;1385666.0
16205;Jack Brooks: Monster Slayer;2007-10-09;0;0;5.7;59;2.659804;80006.0
887;The Best Years of Our Lives;1946-12-25;2100000;23650000;7.6;143;8.38717;10001.0
9517;Bully;2001-06-15;0;480811;6.7;125;6.677093;51917.0
6007;Elling;2001-03-16;0;0;7.0;51;2.526356;49555.0
364083;Mi America;2015-10-16;2100000;3330;0.0;0;0.039007;1523137.0
8329;[REC];2007-04-10;1500000;30448000;7.1;934;31.691617;54525.0
69640;Lies in Plain Sight;2010-10-03;0;0;4.5;4;0.47909;116832.0
371085;Sharkskin;2015-01-01;0;0;0.0;0;0.027801;
347548;Containment;2015-07-09;0;0;5.1;36;2.122451;1560279.0
322443;The Timber;2015-02-27;0;0;4.1;15;0.803761;1388653.0
657;From Russia with Love;1963-10-11;2000000;78898765;6.9;760;41.298723;9855.0
28165;The Toxic Avenger Part II;1989-02-24;0;0;5.3;39;1.791331;78021.0
11561;Sleeper;1973-12-17;2000000;18344729;7.0;200;10.664202;1243.0
270303;It Follows;2015-02-04;2000000;14674076;6.6;1832;100.876794;558929.0
11624;Everything You Always Wanted to Know About Sex *But Were Afraid to Ask;1972-08-06;2000000;18016290;6.6;215;13.223111;1243.0
595;To Kill a Mockingbird;1962-12-25;2000000;13129846;8.0;657;22.139842;8482.0
8810;Mad Max 2: The Road Warrior;1981-12-24;2000000;24600832;7.3;957;37.117362;20629.0
12207;The Legend of Drunken Master;1994-02-03;0;0;7.2;242;15.046612;26775.0
226;Boys Don't Cry;1999-09-02;2000000;11540607;7.2;353;15.557144;2836.0
92182;Silent House;2011-01-21;2000000;13101672;5.2;125;11.66632;640.0
582;The Lives of Others;2006-03-15;2000000;70000000;7.9;958;34.938177;8193.0
72213;Courageous;2011-09-30;1000000;34522221;6.8;77;5.961119;78040.0
990;The Hustler;1961-09-25;2000000;7600000;7.6;240;17.639478;14875.0
55604;Boom Town;1940-08-30;2000000;9172000;6.5;8;1.867004;82413.0
9662;The Triplets of Belleville;2003-06-11;8000000;1477676;7.3;231;13.944645;21768.0
20862;Smoke Signals;1998-01-16;0;0;6.6;24;2.304552;1232592.0
2771;American Splendor;2003-08-15;0;6003587;7.1;120;7.792851;72205.0
80;Before Sunset;2004-02-10;2700000;15992615;7.6;718;14.799323;564.0
55;Amores perros;2000-06-16;2000000;20908467;7.6;521;23.281616;223.0
11023;Thirteen;2003-08-20;2000000;4601043;6.7;339;20.331593;19850.0
33667;Gentleman's Agreement;1947-11-11;2000000;7800000;6.8;47;5.381536;2746.0
39013;Winter's Bone;2010-06-11;2000000;13831503;6.8;565;20.834883;121873.0
11194;Touching the Void;2003-09-05;0;13885802;7.6;138;14.045887;17350.0
43839;Alexander's Ragtime Band;1938-05-24;2000000;4000000;4.8;6;0.483974;37362.0
1382;Me and You and Everyone We Know;2005-06-17;0;0;7.0;107;9.719094;16860.0
44639;Inside Job;2010-10-08;2000000;7871522;7.7;286;16.930914;74058.0
301351;We Are Your Friends;2015-08-26;6000000;11122090;6.3;658;28.819424;1257827.0
4816;Ghost Dog: The Way of the Samurai;1999-09-13;0;0;7.2;298;18.223139;4429.0
7873;Harsh Times;2005-09-11;2000000;5967038;6.3;197;12.999023;19769.0
331190;Captive;2015-09-17;2000000;2801508;5.6;92;6.728882;52094.0
15186;Full Frontal;2002-08-02;2000000;2506446;4.8;26;1.95686;1884.0
17994;Witchboard;1986-12-31;0;0;5.9;58;7.151154;82579.0
1378;Shortbus;2006-05-20;2000000;5179037;6.3;140;14.846001;17114.0
8885;Waltz with Bashir;2008-06-25;2000000;11125849;7.8;291;14.08251;56198.0
48382;The Book of Mormon Movie, Volume 1: The Journey;2003-09-12;2000000;1672730;5.0;2;0.031947;
12901;No End in Sight;2007-07-27;2000000;1431623;7.2;23;2.283796;74058.0
250124;The Diary of a Teenage Girl;2015-08-07;2000000;1477002;6.8;279;18.224326;177532.0
14284;In the Shadow of the Moon;2007-01-19;2000000;0;7.6;31;3.43159;86662.0
57120;Meek's Cutoff;2010-09-05;0;876302;6.5;77;4.749885;56383.0
12228;Inside Deep Throat;2005-02-11;2000000;653621;6.8;31;3.980072;16957.0
22617;Dinner Rush;2000-09-01;0;0;7.1;19;1.096355;89467.0
55561;Clockwatchers;1997-01-01;0;0;5.6;13;1.196943;145134.0
42889;The Virginity Hit;2010-09-10;2000000;563706;4.6;19;3.125382;120246.0
10656;Subway;1985-04-10;2000000;390659;6.3;86;5.261065;59.0
24363;House of D;2005-04-15;0;0;6.1;23;6.337735;12640.0
13121;Teeth;2007-01-19;0;0;5.2;210;7.359286;57055.0
24746;Six-String Samurai;1998-09-18;2000000;124494;5.8;36;1.892183;116653.0
325140;Hum To Mohabbat Karega;2000-05-26;0;0;0.0;0;0.001186;
12109;It's All Gone Pete Tong;2004-09-12;2000000;120620;7.1;52;3.911445;71280.0
27023;Saint John of Las Vegas;2009-06-10;3800000;111731;5.9;18;2.559806;223909.0
22913;24 7: Twenty Four Seven;1997-08-31;0;0;6.3;10;0.744406;70520.0
273899;Stonewall;2015-09-18;13500000;187674;5.2;32;5.16023;6046.0
20653;Roadside Romeo;2008-10-24;7000000;1100000;6.7;3;0.253595;
67373;This Thing of Ours;2005-01-01;0;0;5.0;1;0.046868;1736589.0
171759;The Lost Medallion: The Adventures of Billy Stone;2013-03-01;0;0;5.6;13;2.952932;1062889.0
206296;The Last Five Years;2014-11-03;0;0;5.5;143;5.563068;2163.0
35219;The Missing Person;2009-01-16;0;0;6.4;9;1.161034;114004.0
28260;Return of the Living Dead 3;1993-10-01;2000000;54207;5.9;88;7.502934;27992.0
7515;London;2005-02-10;0;0;6.1;96;5.350423;52856.0
13075;Sherrybaby;2006-09-08;2000000;622806;6.3;41;4.261509;96222.0
335866;Circle;2015-10-02;0;0;6.0;333;6.752141;1454563.0
13510;Eden Lake;2008-09-12;0;3983997;6.7;406;20.362373;63306.0
215881;Plush;2013-09-13;0;0;5.4;40;5.099368;19850.0
18238;Lesbian Vampire Killers;2009-03-16;0;0;5.3;124;6.632891;82822.0
22600;Gangster's Paradise: Jerusalema;2008-02-11;0;0;6.8;16;1.717376;88970.0
12612;Freeze Frame;2004-05-01;0;0;6.9;18;4.922397;73112.0
50698;Grave Encounters;2011-09-09;1000000;0;6.1;381;13.222268;1310518.0
115210;Stitches;2012-05-19;100000;95000;5.5;92;7.447714;78545.0
34335;Nine Dead;2010-01-01;2000000;0;5.2;84;9.68793;112289.0
459488;To Be Frank, Sinatra at 100;2015-12-12;2;0;0.0;0;0.050625;1253596.0
11302;Bananas;1971-04-28;2000000;11833696;6.7;165;5.941852;1243.0
119458;Supercapitalist;2012-08-10;0;0;3.5;2;0.174311;1070340.0
20406;Rockaway;2007-07-07;0;0;5.8;2;0.361554;86037.0
3766;The Lady from Shanghai;1947-12-24;2300000;0;7.2;102;8.055084;40.0
18616;No Man's Land: The Rise of Reeker;2008-05-01;2000000;0;4.4;27;4.346271;30870.0
18808;Highway;2002-01-01;14000000;0;5.6;37;3.419685;40508.0
95755;Small Apartments;2012-03-10;2000000;0;5.7;50;5.100741;71329.0
198062;Coffee Town;2013-07-09;0;0;6.7;45;2.253589;68574.0
188652;The Ghastly Love of Johnny X;2013-04-26;0;0;6.6;8;0.209475;1031972.0
174311;All Is Bright;2013-09-10;0;0;5.3;36;3.613577;17246.0
12602;The Torture Chamber of Dr. Sadism;1967-10-05;0;0;6.3;12;1.296784;33542.0
153795;Straight A's;2013-01-16;7000000;0;5.2;46;4.50829;40508.0
17768;A Funny Thing Happened on the Way to the Forum;1966-10-16;0;0;6.1;24;8.902102;10586.0
13516;Slacker Uprising;2007-09-27;0;0;5.9;10;1.619635;17087.0
98549;The Legend of Hell's Gate: An American Conspiracy;2011-03-03;0;0;3.9;8;1.002585;1018660.0
312793;The Walking Deceased;2015-03-20;0;0;4.2;35;1.332804;1434686.0
309919;The Curse of Downers Grove;2015-08-21;2000000;0;4.4;24;2.00163;33349.0
299553;Shark Lake;2015-10-02;2000000;0;4.4;19;1.187764;1378892.0
21309;River's Edge;1986-08-27;19000000;0;6.7;59;6.463806;15858.0
32235;Northfork;2003-01-01;0;0;6.7;24;1.980265;41887.0
329540;The Marine 4: Moving Target;2015-04-10;1950000;0;5.8;49;3.696123;228177.0
26388;Buried;2010-09-24;1987650;19152480;6.6;827;32.841229;95320.0
49020;Submarine;2011-03-18;0;864659;7.4;443;8.518866;98103.0
159037;The Square;2013-06-07;0;0;7.8;55;4.892203;115892.0
12838;One to Another;2006-07-21;0;0;5.8;12;4.665026;1642.0
157293;ABCD (Any Body Can Dance);2013-02-07;0;222000;5.6;10;1.294967;1170143.0
14048;Man on Wire;2008-07-25;0;2957978;7.5;275;14.331992;76998.0
356987;Abandoned;2015-08-30;0;0;5.8;27;3.068463;1108711.0
295886;Brotherly Love;2015-04-24;1900000;0;6.9;21;1.367751;121473.0
38358;The Last Exorcism;2010-08-27;1800000;67738090;5.6;328;14.838986;120245.0
33511;Nowhere Boy;2009-12-25;0;0;7.2;244;1.950959;1137903.0
702;A Streetcar Named Desire;1951-09-18;1800000;8000000;7.6;281;14.884756;2746.0
935;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;1964-01-29;1800000;9440272;8.0;1442;41.996783;240.0
542;The Crime of Padre Amaro;2002-10-01;1800000;0;6.2;36;2.179428;7348.0
84175;Beasts of the Southern Wild;2012-06-29;1800000;21107746;6.8;403;12.471239;223516.0
1705;Battle for the Planet of the Apes;1973-06-15;1700000;8844595;5.5;215;13.315383;18669.0
62677;Songcatcher;2001-03-01;0;0;5.6;9;3.363321;94831.0
50875;Higher Ground;2011-08-26;2000000;841733;5.3;14;1.699101;21657.0
260778;Vaalu;2015-08-14;0;0;6.7;5;0.320387;588015.0
58492;The Greatest Movie Ever Sold;2011-04-22;0;621951;6.4;88;0.692497;57492.0
44562;Ed and His Dead Mother;1993-06-04;0;0;5.5;12;0.023436;196769.0
37232;Travellers and Magicians;2003-09-09;0;0;6.8;9;0.749699;115309.0
4929;Hang 'em High;1968-07-31;1800000;6800000;6.7;192;11.756943;18635.0
36334;Deadline - U.S.A.;1952-03-14;0;0;6.9;17;0.225627;3632.0
9783;Sublime;2007-06-15;0;0;5.3;33;6.833164;41621.0
386826;A Beginner's Guide to Snuff;2016-03-04;0;0;0.0;0;0.060127;94917.0
205126;Independence Daysaster;2013-06-27;1800000;0;4.2;22;1.959405;1187609.0
98557;Dysfunctional Friends;2012-02-03;1800000;0;5.0;4;0.21544;1018699.0
104;Run Lola Run;1998-08-20;1530000;7267585;7.2;664;27.36562;1071.0
10894;May;2002-01-13;500000;150277;6.3;152;8.650779;51534.0
246449;Against the Wild;2013-12-29;1493619;0;4.9;19;2.492747;115585.0
32579;Under the Same Moon;2008-03-20;0;23311391;7.0;28;2.756435;437833.0
1688;Conquest of the Planet of the Apes;1972-06-29;1700000;9700000;6.1;236;18.828683;18669.0
1999;In the Bedroom;2001-11-23;1700000;0;6.4;89;6.979638;5010.0
43947;I Spit on Your Grave;2010-06-17;2000000;572809;6.3;519;26.281839;88039.0
24066;Happy, Texas;1999-12-03;1700000;1943649;5.5;39;2.079125;942084.0
9709;My Summer of Love;2004-08-20;0;0;6.0;59;3.939753;64194.0
191714;The Lunchbox;2013-09-19;1000000;4235151;7.3;221;14.017809;1117026.0
25312;Yes;2005-08-05;0;0;5.9;7;3.677831;57206.0
34106;You Can't Take It With You;1938-08-23;1644736;7433101;7.2;79;3.426314;2662.0
11426;From Here to Eternity;1953-08-04;1650000;30500000;7.2;133;6.915201;4065.0
13909;She Wore a Yellow Ribbon;1949-10-22;1600000;5400000;7.1;61;8.535178;8500.0
206284;Grace Unplugged;2013-10-04;0;0;6.0;24;2.160586;1156260.0
27455;Foolish;1999-04-09;0;6033999;6.3;3;0.796009;54827.0
66468;N-Secure;2010-10-15;0;2592808;4.3;4;0.13456;155747.0
7973;Caramel;2007-07-01;0;0;6.8;52;4.554574;53431.0
283686;Out of the Dark;2014-08-27;0;0;4.6;55;3.215465;1346215.0
15976;The Bubble;2006-06-06;0;0;7.6;20;1.49436;160.0
592;The Conversation;1974-04-07;1600000;4420000;7.5;372;20.810292;1776.0
74084;Dil Jo Bhi Kahey...;2006-12-07;0;0;0.0;0;0.122704;231345.0
1651;Mississippi Mermaid;1969-06-18;0;0;6.7;32;3.654018;1650.0
25428;I Love Your Work;2003-10-05;0;0;6.5;2;3.313339;6163.0
298584;Cabin Fever;2016-02-12;0;0;4.4;111;5.379319;22239.0
10758;Waitress;2007-05-25;2000000;22179430;6.7;129;9.67299;66496.0
11690;Bloodsport;1988-02-26;1500000;11806119;6.6;363;17.49699;70250.0
3083;Mr. Smith Goes to Washington;1939-10-19;1500000;9600000;7.9;241;12.2624;2662.0
9344;Kids;1995-07-28;1500000;7412216;6.8;279;13.291991;51917.0
10707;The Squid and the Whale;2005-10-05;1500000;11098131;6.9;226;13.788054;5656.0
15647;Kissing Jessica Stein;2001-04-21;1000000;10013424;5.9;48;3.990215;76247.0
308529;Kickboxer: Vengeance;2016-07-14;17000000;0;4.5;99;6.526588;57082.0
4174;Spellbound;1945-12-28;1500000;7000000;7.3;160;11.145915;2636.0
20156;Exotica;1994-09-24;0;0;6.5;64;5.446832;56205.0
9464;Buffalo '66;1998-01-20;1500000;2375097;7.1;166;10.009994;22461.0
49018;Insidious;2010-09-13;1500000;97009150;6.8;1737;58.594852;2127.0
13820;Repo Man;1984-02-20;1500000;2300000;6.7;144;11.35344;31493.0
18079;Nine Queens;2000-08-31;1500000;0;7.4;153;8.589355;74907.0
127918;The Gatekeepers;2012-07-09;0;0;6.5;39;2.828303;1085923.0
17113;The Ballad of Jack and Rose;2005-03-25;1500000;712294;6.5;43;3.618646;41670.0
129139;The To Do List;2013-07-24;1500000;3566225;5.5;342;15.017068;1088647.0
507;Killing Zoe;1993-10-01;1500000;418961;6.1;111;5.817519;8297.0
4012;The Believer;2001-01-19;1500000;416925;6.8;151;9.856826;30458.0
14054;Snow Angels;2008-03-07;0;414404;6.5;48;4.262374;64141.0
323271;Unsullied;2015-08-28;0;0;3.0;1;0.06124;1501366.0
10972;Session 9;2001-08-10;1500000;373967;6.2;251;11.064228;37948.0
13066;I Want Someone to Eat Cheese With;2006-01-01;0;0;5.7;12;1.742383;60074.0
66025;Mooz-lum;2011-02-11;0;330048;4.5;3;0.414754;550858.0
11908;Hatchet;2006-04-27;0;0;5.7;159;12.677016;70890.0
3082;Modern Times;1936-02-05;1;8500000;8.1;856;28.27648;13848.0
39541;Stolen Summer;2002-03-22;0;0;6.4;9;0.87066;285452.0
1961;My Name Is Bruce;2007-10-01;1500000;173066;5.9;107;7.5591;11357.0
51820;The Salon;2005-01-13;1500000;0;3.5;1;2.02817;66116.0
291362;Road Hard;2015-03-06;1500000;0;6.6;8;0.859014;76245.0
30082;Forty Shades of Blue;2005-12-07;1500000;0;6.0;2;0.071377;53708.0
72913;Amigo;2010-07-14;1200000;0;6.0;2;0.193172;102445.0
23963;Pontypool;2009-03-06;1500000;32000;6.6;183;4.680206;55189.0
29406;Trucker;2008-04-24;2000000;0;6.8;16;1.20173;105313.0
361505;Me You and Five Bucks;2015-07-07;1;0;10.0;2;0.094105;
104755;The Lords of Salem;2012-09-10;1500000;1165882;5.1;242;14.504326;16848.0
253306;Housebound;2014-09-04;0;0;6.5;358;10.322858;1288796.0
29595;Wal-Mart: The High Cost of Low Price;2005-11-04;0;0;6.9;24;1.404175;51521.0
46729;Fetching Cody;2005-10-01;1;0;6.8;6;0.077876;1375378.0
294600;Last I Heard;2013-01-01;0;0;6.0;1;0.35819;991853.0
137347;Closer to the Moon;2013-11-29;9000000;0;6.4;13;9.159265;55520.0
290370;Mutant World;2014-09-27;0;1500000;2.6;9;1.893697;52044.0
426469;Growing Up Smith;2017-02-03;0;0;7.4;7;0.71087;1002001.0
356841;Checkmate;2015-07-03;0;0;4.2;13;1.105357;1169157.0
301325;#Horror;2015-11-20;1500000;0;3.3;52;2.815228;61111.0
347755;Wind Walkers;2016-01-28;0;0;7.5;6;0.446858;70076.0
408;Snow White and the Seven Dwarfs;1937-12-20;1488423;184925486;6.9;1914;80.171283;5446.0
44413;The Holy Girl;2004-05-06;1400000;0;6.8;10;0.684881;56208.0
39209;Shalako;1968-11-06;1455000;2620000;5.4;12;3.598457;64114.0
48463;Incident at Loch Ness;2004-12-17;1;0;5.9;18;1.452152;11011.0
394047;The Dog Lover;2016-07-08;2000000;0;5.3;6;1.193219;474199.0
312791;GirlHouse;2014-10-16;3150000;0;5.2;97;8.039223;80006.0
266034;The Blue Room;2014-05-16;0;0;6.2;32;2.486992;8789.0
280381;House at the End of the Drive;2014-01-11;0;0;0.0;0;0.43049;22012.0
2661;Batman;1966-07-30;1377800;0;6.1;203;9.815394;27728.0
100;Lock, Stock and Two Smoking Barrels;1998-03-05;1350000;3897569;7.5;1648;16.032594;956.0
218500;The Ballad of Gregorio Cortez;1983-08-19;0;0;0.0;0;0.592821;86293.0
309;The Celebration;1998-05-20;1300000;0;7.7;207;10.240917;4453.0
27845;Trees Lounge;1996-10-11;0;0;6.7;51;3.443916;884.0
25784;Journey from the Fall;2006-02-22;1300000;639000;5.0;1;0.072066;143430.0
52790;The Basket;2000-05-05;0;619042;6.5;6;0.430758;39822.0
100275;Eddie: The Sleepwalking Cannibal;2012-04-22;0;1632;6.1;30;0.143784;1024216.0
295914;Queen of the Mountains;2014-08-22;0;0;0.0;0;0.077873;1372345.0
42033;Def-Con 4;1985-03-15;0;0;2.8;10;0.319792;144430.0
19187;The Hebrew Hammer;2003-01-01;1000000;0;5.9;18;1.600797;557818.0
46415;Neal 'n' Nikki;2005-12-09;0;0;2.3;4;0.285131;631226.0
38570;The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It;2010-06-08;0;0;3.2;34;5.628399;130051.0
27588;Forget Me Not;2009-10-22;0;0;5.0;66;5.065752;971918.0
223;Rebecca;1940-04-12;1288000;6000000;7.7;336;18.426825;2636.0
9725;Friday the 13th Part 2;1981-05-01;1250000;21722776;6.0;315;16.517777;58712.0
28580;The Lost Weekend;1945-11-25;1250000;11000000;7.4;112;6.903314;3146.0
23730;C.H.U.D.;1984-08-31;1250000;3412497;5.3;62;4.45544;90525.0
84197;Filly Brown;2013-04-19;0;0;5.9;10;0.106949;133790.0
46256;The Lion of Judah;2011-06-03;15000000;0;5.8;2;0.165909;932013.0
19997;Niagara;1953-01-21;1250000;8500000;6.7;79;9.903992;37360.0
43266;How Green Was My Valley;1941-10-28;1250000;6000000;6.8;72;7.70019;8500.0
278316;Da Sweet Blood of Jesus;2014-06-22;0;0;4.1;13;4.480579;5281.0
1412;Sex, Lies, and Videotape;1989-08-18;1200000;0;6.7;185;10.869492;1884.0
176;Saw;2004-10-01;1200000;103911669;7.2;2184;63.655973;2127.0
39939;Super Troopers;2001-01-18;3000000;18492362;6.6;362;16.312803;52049.0
357834;The Algerian;2015-08-07;1;0;0.0;0;0.025364;1504620.0
215924;The Amazing Catfish;2013-08-10;1300000;0;5.7;17;1.473405;1200528.0
480;Monsoon Wedding;2001-08-30;0;0;6.8;57;8.109958;6495.0
14295;You Can Count on Me;2000-11-17;0;0;6.8;88;7.142448;30711.0
11219;The Trouble with Harry;1955-10-03;1200000;7000000;6.9;149;6.920873;2636.0
20770;But I'm a Cheerleader;1999-09-12;0;0;6.5;101;4.826908;59466.0
176124;Home Run;2013-04-19;1200000;2861020;6.3;24;3.085411;55441.0
500;Reservoir Dogs;1992-09-02;1200000;14661007;8.0;3697;66.925866;138.0
60400;The Blue Bird;1940-01-19;0;0;6.4;8;1.280733;80570.0
429;The Good, the Bad and the Ugly;1966-12-23;1200000;6000000;8.1;2311;88.377076;4385.0
310569;The Second Mother;2015-02-08;0;0;7.8;165;9.683622;550280.0
98369;Blue Like Jazz;2012-04-13;1250000;0;5.8;25;1.6116;440517.0
114065;Down & Out With The Dolls;2003-03-20;0;0;0.0;0;0.002386;
89750;Pink Ribbons, Inc.;2011-09-11;900000;25000;6.8;6;0.097913;135534.0
49951;Certifiably Jonathan;2007-03-01;1200000;0;0.0;0;0.047781;233519.0
86331;Desire;2011-09-14;1344000;0;4.1;140;20.422246;128712.0
355629;The Blade of Don Juan;2013-10-27;0;0;0.0;0;0.021678;1499089.0
16433;Grand Theft Parsons;2003-06-18;0;0;6.0;11;1.998557;108497.0
15544;Extreme Movie;2008-12-05;0;0;3.9;44;8.148187;66514.0
43884;The Charge of the Light Brigade;1936-10-20;1200000;2736000;6.8;18;2.968235;4109.0
107315;Below Zero;2011-10-22;0;0;4.4;12;1.36514;1041549.0
137955;Crowsnest;2012-01-01;1200000;0;4.8;12;0.057564;
13064;Airborne;1993-09-17;2600000;2850263;6.1;20;8.001156;12523.0
59917;Cotton Comes to Harlem;1970-05-27;1200000;0;6.7;13;1.079125;15531.0
157422;The Wicked Within;2015-10-16;0;0;4.2;26;1.906151;204325.0
310933;Bleeding Hearts;2013-06-01;0;0;2.0;1;0.100533;479587.0
7553;Waiting...;2005-10-07;3000000;18637690;6.2;237;10.230583;52941.0
12877;Dead Man's Shoes;2004-09-29;0;0;7.2;151;12.818441;70520.0
39895;From a Whisper to a Scream;1987-09-25;1100000;1400000;6.8;15;1.220072;31621.0
102840;Sex With Strangers;2002-02-22;0;0;5.0;1;0.014406;
55616;Dracula: Pages from a Virgin's Diary;2002-02-28;1596010;0;6.9;8;0.552361;97579.0
29697;Faith Like Potatoes;2006-10-27;0;0;6.0;9;0.147886;93916.0
50037;Beyond the Black Rainbow;2010-12-03;1100000;0;5.7;77;7.717237;1044250.0
94329;The Raid;2011-09-08;1100000;4105187;7.3;1055;40.285095;142013.0
53502;The Dead Undead;2010-05-13;0;0;3.1;6;0.249457;24528.0
202604;The Vatican Exorcisms;2013-05-29;0;0;4.4;11;0.447166;1184745.0
289;Casablanca;1942-11-26;878000;10462500;7.9;1422;43.729123;4109.0
27374;Lake Mungo;2008-06-17;0;0;6.1;90;4.653047;97591.0
26815;Rocket Singh: Salesman of the Year;2009-12-11;1250000;0;7.0;27;3.000435;76447.0
811;Silent Running;1972-03-09;1000000;0;6.3;177;11.095414;12112.0
1366;Rocky;1976-11-21;1000000;117235147;7.5;1791;72.19808;16513.0
244776;The Sleepwalker;2014-01-20;0;0;4.1;7;0.926084;1280031.0
5769;Tom Jones;1963-10-06;1000000;37600000;6.1;39;2.833166;32765.0
277685;Unfriended;2015-04-17;1000000;62882090;5.5;1047;41.972329;86688.0
103;Taxi Driver;1976-02-07;1300000;28262574;8.0;2535;58.845025;1032.0
11298;The Howling;1981-04-03;1000000;17985893;6.4;161;6.532855;4600.0
646;Dr. No;1962-10-04;950000;59600000;6.9;940;48.901542;9855.0
93856;Chernobyl Diaries;2012-05-24;0;18112929;4.9;483;20.649145;999812.0
9003;Hellraiser;1987-09-11;1000000;14564027;6.9;449;22.583834;31211.0
347126;God's Not Dead 2;2016-04-01;5000000;23507567;5.7;72;6.96858;937340.0
10092;Cry_Wolf;2005-09-16;1000000;10047674;5.6;126;6.926926;55075.0
10643;Godzilla 2000;1999-12-11;1000000;10037390;5.9;43;3.322721;50651.0
46705;Blue Valentine;2010-12-27;3500000;16566240;6.9;890;26.881611;139098.0
546;Transamerica;2005-12-23;1000000;13350369;6.9;144;9.773398;7426.0
76487;The Devil Inside;2012-01-06;1000000;101758490;4.6;262;13.152822;62768.0
5722;Beyond the Valley of the Dolls;1970-07-17;2090000;40000000;6.6;53;4.289003;4590.0
39833;Love Me Tender;1956-11-15;1000000;9000000;5.5;21;1.444258;89216.0
1781;An Inconvenient Truth;2006-01-24;1000000;46243000;6.7;251;14.139004;19012.0
18712;Sands of Iwo Jima;1949-12-14;1000000;7800000;6.2;33;3.851;93905.0
7944;Shine a Light;2008-02-07;0;0;7.2;44;2.162522;1032.0
171424;The Green Inferno;2014-09-04;5000000;6833445;5.0;349;17.845161;16847.0
361475;Departure;2016-05-20;0;0;7.5;12;0.42583;1521130.0
113947;The Sessions;2012-05-02;1000000;9138338;6.6;179;9.115486;168330.0
18570;Food, Inc.;2008-09-07;0;0;7.4;217;15.017162;95687.0
83860;October Baby;2011-10-30;0;5355847;6.8;35;1.86221;909318.0
41469;Next Stop Wonderland;1998-08-21;0;0;6.0;20;1.334481;37948.0
244772;The Skeleton Twins;2014-01-18;0;5284309;6.7;292;15.699363;303056.0
50837;Martha Marcy May Marlene;2011-10-21;0;3538446;6.7;277;17.806082;527607.0
248774;Obvious Child;2014-06-06;0;3123963;6.7;187;10.12895;1284099.0
10183;Frozen River;2008-08-01;0;0;6.7;99;4.805651;64131.0
159014;20 Feet from Stardom;2013-06-14;1000000;0;7.4;85;5.247956;228643.0
32456;Two Girls and a Guy;1997-09-07;1000000;2057193;5.4;24;4.86805;56381.0
49963;Walking and Talking;1996-07-17;0;0;6.6;7;0.367312;56539.0
13508;Who Killed the Electric Car?;2006-08-04;1000000;1678874;7.2;59;5.323184;74589.0
22597;The Broken Hearts Club: A Romantic Comedy;2000-02-01;1000000;1744858;6.3;25;3.424158;88967.0
9707;Bubba Ho-tep;2002-06-09;1000000;0;6.7;191;9.954848;58245.0
37532;Slam;1998-10-07;1;0;6.7;7;0.29245;82286.0
26791;Brigham City;2001-03-30;1000000;852206;7.3;4;0.280083;114925.0
56666;Fiza;2000-09-08;1000000;623791;6.1;7;0.043023;224751.0
8675;Orgazmo;1997-09-06;1000000;0;6.2;115;5.06516;34517.0
13132;All the Real Girls;2003-08-01;0;0;5.9;30;3.65924;64141.0
47686;Dream with the Fishes;1997-01-01;0;0;7.7;10;0.948316;
46989;Blue Car;2002-01-11;1000000;464000;6.7;13;0.672695;74638.0
